draft_id,draft_time,clock,tournament_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,24c0e426-2da5-4aa8-979a-9e01ac342fc5,4,Davante Adams,WR,13,0.0,0,542,2,25.1,142.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,a818ece4-1fd3-4fd7-9bd0-9c40a3095409,4,AJ Dillon,RB,13,0.0,0,2222,8,21.3,136.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,938a54a4-c16f-405f-afec-05cc96407014,4,James White,RB,14,0.0,0,1384,16,,110.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ac38756f-18f8-42bc-885b-8a2cdba25770,4,Joshua Palmer,WR,7,0.0,0,1349,17,0.0,123.68,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,460a8910-6b0e-45fd-a5a9-d435e7cba632,4,Jonathan Taylor,RB,14,0.0,0,1208,2,17.9,164.84,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,be74de24-fa74-4df9-9ef1-b9ac62532a7e,4,Samaje Perine,RB,10,0.0,0,918,18,0.0,137.42,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,723c3c1f-1a68-4560-a0db-810116ac7404,4,KJ Hamler,WR,11,0.0,0,701,17,,135.86,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,15ecb909-c22c-4ac9-a011-fdf02144caae,4,Travis Kelce,TE,12,0.0,0,2251,1,10.9,147.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,33a805b8-5bdf-44d7-8884-c1cc8297b3ff,4,Tee Higgins,WR,10,0.0,0,202,4,0.0,156.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,534e0de7-4975-49df-ad46-b8743a8c68db,4,Leonard Fournette,RB,9,0.0,0,2045,11,,159.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,00a83c3b-331f-46ca-8d95-0707e147d93a,4,Darrynton Evans,RB,13,0.0,0,1600,16,,110.9,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b5f13a3b-33c4-4477-aaa6-bf627065aa13,4,Ben Roethlisberger,QB,0,0.0,0,591,15,,113.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,9e4b94f1-e792-4e02-8d37-9a4b9d0f74e1,4,Patrick Mahomes,QB,12,0.0,0,1408,4,20.86,130.76,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b164dc89-6daa-4d02-ba88-1fb3178d05ad,4,Josh Allen,QB,7,0.0,0,2399,5,23.9,150.1,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,dc54a8d9-4814-43be-806f-e92d071731dc,4,Cooper Kupp,WR,11,0.0,0,1767,3,18.5,158.12,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,fd756f4a-553f-4cb5-b022-702410200492,4,James White,RB,14,0.0,0,2767,13,,146.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5efc6593-5850-42c2-aa7e-01713b0651a4,4,Marquez Callaway,WR,6,0.0,0,1916,8,12.7,147.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5fde5dca-de35-4c6f-be8c-5507c559848d,4,Donovan Peoples-Jones,WR,13,0.0,0,287,17,9.1,125.5,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3331bad0-dde3-4fe6-a169-cbc64aa2794e,4,Marquise Brown,WR,8,0.0,0,2834,8,0.0,164.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,929af10f-a063-4ae0-bd8e-28f572c5571b,4,Samaje Perine,RB,10,0.0,0,157,13,0.0,132.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3898bc5f-ff7c-4b35-8629-65b4687dd484,4,Allen Lazard,WR,13,0.0,0,2284,16,16.2,178.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a6787de-0063-417b-b9a6-5865103567c2,4,Dan Arnold,TE,7,0.0,0,1908,18,,132.66,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a21cf3e-7ea6-47e7-a9c6-c33adc1a6787,4,Jonathan Taylor,RB,14,0.0,0,848,2,17.9,128.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,cd363fba-68c0-427f-a094-fce8953461fa,4,Rhamondre Stevenson,RB,14,0.0,0,610,16,22.7,121.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,414add6e-e096-4ce9-af20-a48f14c82e6d,4,J.D. McKissic,RB,9,0.0,0,1958,14,,130.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,685bac55-51a8-433d-9487-dc5ef0ed7aca,4,Malcolm Brown,RB,14,0.0,0,2520,18,,150.88,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7fe4582a-ce45-4907-9550-dc82f81c19f3,4,Devin Singletary,RB,7,0.0,0,572,14,23.0,138.8,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f74e453b-8eb7-45ca-8366-f9c8cd91fe52,4,Aaron Rodgers,QB,13,0.0,0,2023,7,20.32,135.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,d5a2ec23-32b6-4abf-b39e-8b2bd7f3567e,4,Brandin Cooks,WR,10,0.0,0,1051,7,16.1,181.46,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,d1532e1d-210b-4e04-ac56-c7e98fb513c2,4,Michael Pittman,WR,14,0.0,0,99,9,0.0,101.0,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,dd2f6b5a-f676-4ace-a9b3-0e27481a0a6b,4,Deebo Samuel,WR,6,0.0,0,1933,7,15.7,119.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,bc8f5ef4-bd80-4069-aa99-0b4a1d77bac2,4,Damien Harris,RB,14,0.0,0,2456,8,17.2,180.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b95f1048-7128-4ab8-98d5-fc65a543581c,4,Phillip Lindsay,RB,14,0.0,0,843,15,,113.84,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ccc626db-7f86-404e-8b87-e2ffa0eaf611,4,David Montgomery,RB,10,0.0,0,489,3,20.1,171.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,eb1f20bf-c0ac-4515-bcb7-36fecd7ec44c,4,Russell Gage,WR,6,0.0,0,2350,10,0.0,123.44,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,73fd38bf-2ecd-48c0-9782-fb1932f79eda,4,Travis Kelce,TE,12,0.0,0,1513,1,10.9,97.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0c120c83-6b2b-4a2b-b22a-389a5f358c86,4,Julio Jones,WR,13,0.0,0,1965,3,,125.76,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3271eaa4-7765-42bf-8ad1-874cff812065,4,Ben Roethlisberger,QB,0,0.0,0,2194,16,,139.92,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,09b37db8-0913-46e3-80e4-003b398445c0,4,Melvin Gordon,RB,11,0.0,0,2547,9,0.0,131.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a799c2e-c690-4b89-ba09-d9cee371c71a,4,Laviska Shenault,WR,7,0.0,0,890,8,0.0,126.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,49415e4e-4889-4786-8245-5ad284fda6e1,4,Miles Sanders,RB,14,0.0,0,795,3,,116.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,93ba2814-55b0-430f-a598-6b4dac15fa36,4,Tyler Higbee,TE,11,0.0,0,1503,9,0.0,118.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5efc6593-5850-42c2-aa7e-01713b0651a4,4,Odell Beckham,WR,11,0.0,0,1914,6,12.4,147.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,4739ce51-c53d-4a73-932d-c871e7c215b0,4,Dallas Goedert,TE,14,0.0,0,135,9,10.1,138.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,8b0ee2e3-2d1e-4428-a56e-fd14e18391d2,4,Cooper Kupp,WR,11,0.0,0,399,3,18.5,154.04,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,fe5cd062-8a13-4bf4-9583-e1a70e4d1688,4,Jaylen Waddle,WR,14,0.0,0,2384,8,6.2,91.46,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a6787de-0063-417b-b9a6-5865103567c2,4,Aaron Jones,RB,13,0.0,0,1892,2,13.1,132.66,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ad9de58c-9ff7-4ce9-a957-bd872e44f6a6,4,Cooper Kupp,WR,11,0.0,0,526,4,18.5,144.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,51213f84-838d-4a02-84f8-b828ea69a3d1,4,Davante Adams,WR,13,0.0,0,811,1,25.1,159.32,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,10e9d8f6-66c4-49bd-a99c-aa9428f5ab44,4,Adam Trautman,TE,6,0.0,0,2084,14,,115.2,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,24c0e426-2da5-4aa8-979a-9e01ac342fc5,4,Chase Edmonds,RB,12,0.0,0,546,6,10.7,142.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a21cf3e-7ea6-47e7-a9c6-c33adc1a6787,4,Marvin Jones,WR,7,0.0,0,855,9,0.0,128.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a21cf3e-7ea6-47e7-a9c6-c33adc1a6787,4,Sterling Shepard,WR,10,0.0,0,860,14,,128.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,d00d1c68-1c45-4a53-8ac0-5ca3fada5fe6,4,Cooper Kupp,WR,11,0.0,0,2775,3,18.5,121.0,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,c4f77141-fae6-475e-b123-97f133f51c0e,4,Michael Pittman,WR,14,0.0,0,2817,9,7.7,117.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3ced2c29-b012-4b21-8e3c-774ad858812b,4,Darrynton Evans,RB,13,0.0,0,882,18,,103.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0f270728-5afd-46bc-bf2f-8a00d50eabb9,4,Mike Gesicki,TE,14,0.0,0,1182,12,0.0,201.8,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,534b295f-20fd-4475-bebd-282b9804308d,4,Amari Cooper,WR,7,0.0,0,993,3,9.3,114.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b47cd827-5472-4af8-99f5-8b2fd43df6d9,4,Tyler Boyd,WR,10,0.0,0,762,6,11.6,115.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0391f9a8-7656-4771-a602-9ac5ae107ea6,4,Dak Prescott,QB,7,0.0,0,1572,6,,103.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,e6e52b37-abe6-4950-997b-4f75718ff729,4,Gabriel Davis,WR,7,0.0,0,929,11,0.0,104.5,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,6e38a4d4-b74c-42c2-aa33-b7d7241dfe85,4,Mark Andrews,TE,8,0.0,0,2237,5,11.9,104.28,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,87058383-5b40-4b59-9363-3bb44ab8796d,4,Leonard Fournette,RB,9,0.0,0,2639,11,,122.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,79d1b6b9-2193-4d4f-bbd8-67f338b7df92,4,Mark Andrews,TE,8,0.0,0,113,5,11.9,128.4,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,49415e4e-4889-4786-8245-5ad284fda6e1,4,Jonathan Taylor,RB,14,0.0,0,793,1,17.9,116.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,34477b70-2e38-4669-8a89-1f58a05f8cb3,4,Mark Andrews,TE,8,0.0,0,437,5,11.9,106.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,4739ce51-c53d-4a73-932d-c871e7c215b0,4,Jamaal Williams,RB,9,0.0,0,139,13,11.9,138.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,d6af209d-0aa1-416b-b084-72ae2a7c84ca,4,Matthew Stafford,QB,11,0.0,0,333,9,16.26,149.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,97eb7f36-0381-4303-83a0-347848670c84,4,Carson Wentz,QB,14,0.0,0,1759,13,,140.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,10e9d8f6-66c4-49bd-a99c-aa9428f5ab44,4,James Conner,RB,12,0.0,0,2079,9,,115.2,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,23d1d89a-18d7-4f39-a911-f157ec7e8e9d,4,Robert Woods,WR,11,0.0,0,975,3,,106.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,c4f77141-fae6-475e-b123-97f133f51c0e,4,Nick Chubb,RB,13,0.0,0,2809,1,5.8,117.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,414add6e-e096-4ce9-af20-a48f14c82e6d,4,Dallas Goedert,TE,14,0.0,0,1951,7,10.1,130.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b9387a2a-c05a-42cc-8b54-1c2721ecf55f,4,Cooper Kupp,WR,11,0.0,0,2596,4,18.5,135.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,bb68fb72-1d6d-4bc0-b85b-964d08ca6aab,4,D.J. Chark,WR,7,0.0,0,960,6,,133.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,8700cb9b-4f73-451b-ba22-db7d3208b610,4,Jalen Hurts,QB,14,0.0,0,943,7,,128.36,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,76f3c003-0616-4712-b658-22ba23d251e8,4,Mark Andrews,TE,8,0.0,0,1067,5,11.9,104.44,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,253f6cc1-90f4-4330-83b8-befcbc61283c,4,Jonathan Taylor,RB,14,0.0,0,668,2,17.9,130.56,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ae478967-d43e-4270-8e62-9594d7d90f1a,4,Darrell Henderson,RB,11,0.0,0,1699,7,,124.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,460a8910-6b0e-45fd-a5a9-d435e7cba632,4,Davante Adams,WR,13,0.0,0,1207,1,25.1,164.84,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,460a8910-6b0e-45fd-a5a9-d435e7cba632,4,Tom Brady,QB,9,0.0,0,1214,8,0.0,164.84,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b47cd827-5472-4af8-99f5-8b2fd43df6d9,4,Kenneth Gainwell,RB,14,0.0,0,771,15,,115.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,63a3b26c-d8b6-4e2f-aa8e-1ec120750293,4,Deebo Samuel,WR,6,0.0,0,708,6,15.7,105.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,e7d8d066-5d35-4764-bb50-726e0b7dfb1a,4,T.Y. Hilton,WR,14,0.0,0,1324,10,11.0,113.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5a136799-ea93-4113-9399-c174f626031f,4,Phillip Lindsay,RB,14,0.0,0,1487,11,0.0,136.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,73fd38bf-2ecd-48c0-9782-fb1932f79eda,4,Hayden Hurst,TE,6,0.0,0,1530,18,,97.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0391f9a8-7656-4771-a602-9ac5ae107ea6,4,Mark Andrews,TE,8,0.0,0,1571,5,11.9,103.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,33a805b8-5bdf-44d7-8884-c1cc8297b3ff,4,Gerald Everett,TE,9,0.0,0,211,13,,156.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,baf65203-03bd-4371-be0d-0aa812bf787a,4,Damien Harris,RB,14,0.0,0,223,7,17.2,113.9,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,197c16a2-91b9-467a-b53b-fa5fe8ec082b,4,Mark Andrews,TE,8,0.0,0,2310,6,11.9,140.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a327db6-35b2-40ec-89f7-a889a34941a2,4,Clyde Edwards-Helaire,RB,12,0.0,0,75,3,,183.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a327db6-35b2-40ec-89f7-a889a34941a2,4,Amon-Ra St. Brown,WR,9,0.0,0,86,14,31.4,183.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b47a8b19-8672-404e-a471-c8ea96575b27,4,Kenny Golladay,WR,10,0.0,0,1788,6,,89.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b5381e55-751f-4be9-80ec-f56b985f62bb,4,Nyheim Hines,RB,14,0.0,0,1992,12,,143.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,28b047b6-c666-4c9e-9d83-5779cfafb4e6,4,Joe Mixon,RB,10,0.0,0,650,2,12.1,129.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a799c2e-c690-4b89-ba09-d9cee371c71a,4,Patrick Mahomes,QB,12,0.0,0,885,3,0.0,126.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,79d1b6b9-2193-4d4f-bbd8-67f338b7df92,4,Devin Singletary,RB,7,0.0,0,120,12,23.0,128.4,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5fde5dca-de35-4c6f-be8c-5507c559848d,4,Michael Thomas,WR,6,0.0,0,273,3,,125.5,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b2cb6946-826d-4d97-8c39-a9f00ec8aba9,4,Byron Pringle,WR,12,0.0,0,377,17,0.0,96.7,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,bfeda57c-af60-44d1-8bf8-1126d8a276c2,4,Jared Goff,QB,9,0.0,0,791,17,,185.8,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,4739ce51-c53d-4a73-932d-c871e7c215b0,4,Marvin Jones,WR,7,0.0,0,137,11,0.0,138.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,97eb7f36-0381-4303-83a0-347848670c84,4,Jakobi Meyers,WR,14,0.0,0,1762,16,17.3,140.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,fe5cd062-8a13-4bf4-9583-e1a70e4d1688,4,Dyami Brown,WR,9,0.0,0,2392,16,0.0,91.46,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,bd2edbd9-065f-480b-8fd4-71dd25da3099,4,Parris Campbell,WR,14,0.0,0,2478,12,,115.76,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a6787de-0063-417b-b9a6-5865103567c2,4,Emmanuel Sanders,WR,7,0.0,0,1902,12,,132.66,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,23d1d89a-18d7-4f39-a911-f157ec7e8e9d,4,Ronald Jones,RB,9,0.0,0,982,10,0.0,106.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,23d1d89a-18d7-4f39-a911-f157ec7e8e9d,4,Dawson Knox,TE,7,0.0,0,990,18,,106.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,cd363fba-68c0-427f-a094-fce8953461fa,4,Patrick Mahomes,QB,12,0.0,0,598,4,20.86,121.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,c4f77141-fae6-475e-b123-97f133f51c0e,4,Austin Hooper,TE,13,0.0,0,2824,16,,117.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,685bac55-51a8-433d-9487-dc5ef0ed7aca,4,T.Y. Hilton,WR,14,0.0,0,2518,16,0.0,150.88,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f74e453b-8eb7-45ca-8366-f9c8cd91fe52,4,Blake Jarwin,TE,7,0.0,0,2033,17,,135.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,dd2f6b5a-f676-4ace-a9b3-0e27481a0a6b,4,DeVante Parker,WR,14,0.0,0,1935,9,0.0,119.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,bc8f5ef4-bd80-4069-aa99-0b4a1d77bac2,4,Gerald Everett,TE,9,0.0,0,2462,14,,180.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f4ee1896-37d3-48d4-b17e-07620ca8ac3c,4,Alexander Mattison,RB,7,0.0,0,1688,14,,135.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,253f6cc1-90f4-4330-83b8-befcbc61283c,4,Cole Kmet,TE,10,0.0,0,680,14,0.0,130.56,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ae478967-d43e-4270-8e62-9594d7d90f1a,4,Mark Andrews,TE,8,0.0,0,1698,6,11.9,124.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7fed4d5f-3c16-47b6-8ab7-ff425308268b,4,Joe Mixon,RB,10,0.0,0,1082,2,12.1,108.36,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,fc9467ed-a9f3-4a91-a14e-6513bce39b5e,4,Darnell Mooney,WR,10,0.0,0,349,7,16.4,132.3,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5bd7994c-8106-40e0-ac6f-af3b88156133,4,DeVonta Smith,WR,14,0.0,0,2581,7,0.0,133.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,33a805b8-5bdf-44d7-8884-c1cc8297b3ff,4,Alvin Kamara,RB,6,0.0,0,199,1,18.5,156.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,33a805b8-5bdf-44d7-8884-c1cc8297b3ff,4,Tyler Boyd,WR,10,0.0,0,204,6,11.6,156.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,87058383-5b40-4b59-9363-3bb44ab8796d,4,KJ Hamler,WR,11,0.0,0,2645,17,,122.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ee2a3f73-25f7-43aa-863a-60e08ff5b518,4,Aaron Rodgers,QB,13,0.0,0,1034,8,20.32,136.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,28b047b6-c666-4c9e-9d83-5779cfafb4e6,4,Tyler Boyd,WR,10,0.0,0,655,7,11.6,129.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,28b047b6-c666-4c9e-9d83-5779cfafb4e6,4,David Johnson,RB,10,0.0,0,661,13,,129.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5efc6593-5850-42c2-aa7e-01713b0651a4,4,Tevin Coleman,RB,6,0.0,0,1924,16,,147.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,850bad6a-685a-4a47-9712-eb9d1ff92065,4,Jerick McKinnon,RB,12,0.0,0,2070,18,,119.52,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a0519dc-e8cd-4e96-b8b7-8760b387a0a9,4,D'Andre Swift,RB,9,0.0,0,723,3,,154.4,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3898bc5f-ff7c-4b35-8629-65b4687dd484,4,Zach Ertz,TE,12,0.0,0,2285,17,7.6,178.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,adf9633c-b4b1-40d0-9d79-89ac18967036,4,Alexander Mattison,RB,7,0.0,0,428,14,,104.78,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f475ccf5-0696-4b52-b7e5-6d1680be2b6e,4,Sam Darnold,QB,13,0.0,0,2156,14,,140.78,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f475ccf5-0696-4b52-b7e5-6d1680be2b6e,4,Zach Ertz,TE,12,0.0,0,2158,16,,140.78,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f7fafd2e-a7ce-4167-8b71-890e99fc2005,4,Quintez Cephus,WR,9,0.0,0,1260,18,,127.7,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,382674e7-4816-4ac6-9cf3-209dcda05fbe,4,Mike Evans,WR,9,0.0,0,3,3,12.7,125.92,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,16e90d86-2914-42c2-9717-89d4993d16ec,4,Jared Goff,QB,9,0.0,0,2880,18,,130.86,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,414add6e-e096-4ce9-af20-a48f14c82e6d,4,Nick Chubb,RB,13,0.0,0,1946,2,5.8,130.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,414add6e-e096-4ce9-af20-a48f14c82e6d,4,Ben Roethlisberger,QB,0,0.0,0,1959,15,,130.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b9387a2a-c05a-42cc-8b54-1c2721ecf55f,4,Sony Michel,RB,11,0.0,0,2610,18,17.4,135.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,48eb31b5-2fd4-4d1b-b5b3-3c3838eed38e,4,Josh Allen,QB,7,0.0,0,2128,4,23.9,118.8,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,86995732-bbf8-4517-b960-1a8cc5dec419,4,Irv Smith,TE,7,0.0,0,1151,17,,166.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,911942e2-4912-425a-b357-b5c68599fb32,4,Jalen Hurts,QB,14,0.0,0,173,11,0.0,121.76,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,76f3c003-0616-4712-b658-22ba23d251e8,4,Justin Jackson,RB,7,0.0,0,1080,18,7.6,104.44,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ae478967-d43e-4270-8e62-9594d7d90f1a,4,Jalen Reagor,WR,14,0.0,0,1703,11,,124.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,be74de24-fa74-4df9-9ef1-b9ac62532a7e,4,Davante Adams,WR,13,0.0,0,902,2,25.1,137.42,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,73fd38bf-2ecd-48c0-9782-fb1932f79eda,4,Michael Gallup,WR,7,0.0,0,1520,8,11.1,97.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,fc2da2ac-d40b-4ab5-b4c9-f2c251fc47c1,4,Davante Adams,WR,13,0.0,0,2792,2,25.1,181.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,197c16a2-91b9-467a-b53b-fa5fe8ec082b,4,Rob Gronkowski,TE,9,0.0,0,2319,15,15.0,140.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,534e0de7-4975-49df-ad46-b8743a8c68db,4,Matthew Stafford,QB,11,0.0,0,2043,9,,159.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ee2a3f73-25f7-43aa-863a-60e08ff5b518,4,Carson Wentz,QB,14,0.0,0,1042,16,0.0,136.82,1
